4	500
     2.64524	     0.56008	     1.49874	    -0.26311
     3.09578	     0.21920	     1.92542	     0.11462
     2.54126	    -1.72605	     0.75158	    -1.38424
     1.14288	    -0.32678	    -1.57441	    -1.57596
     2.41860	     1.15493	    -0.71904	    -0.83961
     4.50389	     0.26214	     0.58392	     0.70820
     1.68139	     1.15735	    -0.20339	    -1.76495
     3.29229	    -1.98986	    -1.33988	    -0.91545
     3.03492	     1.58819	     1.55774	    -0.61797
     4.12837	    -1.01540	     1.39646	     0.41648
     1.19611	     0.14939	     0.12348	    -1.73098
     8.70091	     0.01010	    -1.02938	     1.99143
     5.80734	    -0.10162	     1.00711	     1.21857
     1.29390	     0.60413	    -0.88033	    -1.63256
     3.63414	    -1.38630	    -1.83159	    -0.01044
     2.02005	     0.48667	     0.69554	    -0.81053
     2.17269	     0.07211	     1.37555	    -0.53014
     2.66775	     0.45694	    -1.88081	    -0.18799
     6.54814	     0.91921	    -0.65262	     1.33296
     8.16130	     0.40350	    -1.93585	     1.88068
     6.15523	    -0.60218	     0.49685	     1.26288
     3.10247	     0.96786	     1.46944	    -0.12665
     7.15378	    -1.56349	     0.28778	     1.30831
     3.66913	    -0.83352	    -1.09227	     0.23024
     2.41086	     0.74531	     1.93980	    -0.45979
     3.78973	    -0.65697	    -1.33320	     0.36247
     7.70769	     0.86624	     1.72032	     1.70680
     8.43942	     1.41994	     1.89028	     1.77004
     3.37315	     1.83361	    -0.40268	    -0.74438
     2.23032	    -1.20242	    -0.98146	    -1.02713
     4.12760	     1.46197	    -1.15653	     0.17416
     1.08876	     0.65916	     1.82124	    -1.78760
     2.42394	    -1.45049	     0.52942	    -1.16084
     1.83540	     0.13119	    -1.23004	    -0.83353
     8.67354	     1.71011	     0.97318	     1.70898
     2.74539	    -1.02814	    -0.38718	    -0.51355
     1.37480	     0.37953	     0.37270	    -1.50573
     1.04316	    -0.53643	    -0.96757	    -1.93645
     5.77889	    -1.97057	     1.29012	     0.64930
     1.66643	    -0.77896	    -1.55575	    -1.19031
     3.17945	     1.01750	    -1.37137	    -0.11057
     1.85763	    -1.05719	     0.57460	    -1.35098
     2.45592	    -1.94750	    -1.50278	    -1.79007
     7.57461	    -1.01827	     0.69565	     1.60711
     1.40340	     0.21057	    -1.85671	    -1.19315
     8.29154	    -1.76130	    -1.46051	     1.60765
     7.54953	    -0.94825	     1.19977	     1.63310
     3.24240	     0.54422	     1.21390	     0.09062
     7.41403	     1.90592	    -1.90896	     1.31066
     5.48521	    -0.36613	     1.14976	     1.10065
     4.46962	    -1.92749	    -1.17931	     0.01489
     3.53376	     0.29608	     1.47301	     0.31100
     2.25790	    -1.23923	    -1.22546	    -1.00280
     7.91126	     0.52497	     1.46387	     1.79620
     4.98798	     0.33558	    -0.13651	     0.86989
     7.88700	     1.79569	    -1.80840	     1.49507
     4.20814	    -1.92185	     1.55372	    -0.11027
     2.33077	     0.14655	     0.24539	    -0.53361
     4.84444	     1.47191	    -0.66465	     0.49673
     5.26414	     1.84959	     0.96981	     0.48049
     4.74612	     1.23100	     0.21614	     0.54029
     3.91390	     0.33012	    -0.99174	     0.46302
     0.91766	     0.15168	    -1.85711	    -1.79322
     1.68468	    -0.09368	    -1.49166	    -0.93922
     9.35157	     1.63701	     1.10124	     1.90104
     4.23743	     1.11078	    -0.69984	     0.38488
     7.26345	    -1.32948	    -1.72695	     1.47876
     6.65025	    -1.92089	     1.97195	     1.05287
     4.08462	    -0.65322	    -1.70895	     0.52758
     2.30485	     0.99415	     1.28677	    -0.75115
     2.38922	    -1.94478	    -1.42831	    -1.89851
     1.59711	     0.10998	    -0.93999	    -1.10003
     2.71396	    -0.69231	    -0.82026	    -0.32311
     2.51980	     0.69579	    -0.30073	    -0.52254
     3.90404	    -0.74853	     0.93228	     0.36755
     2.07710	    -1.41223	     1.34661	    -1.37807
     8.91342	     1.36613	     0.73461	     1.86226
     2.33777	    -1.83410	     0.20764	    -1.98465
     2.44685	    -1.04386	     1.70730	    -0.61986
     5.25560	     0.73257	     0.45268	     0.92590
     6.72529	    -0.92952	     1.76101	     1.42773
     4.99920	    -0.28835	     0.28225	     0.88715
     5.23155	     1.65655	     0.15476	     0.53573
     5.94771	     0.05903	     1.61261	     1.28952
     5.05487	     1.33734	     1.48357	     0.70461
     7.27008	     1.02962	    -0.39383	     1.50921
     4.43463	    -1.56061	     0.73239	     0.24505
     6.06848	    -1.76889	     0.19796	     0.82939
     1.20083	     0.04360	    -0.24349	    -1.68750
     5.60717	     0.96092	    -1.89917	     1.06780
     5.05831	     0.13149	    -0.94802	     0.95479
     5.65588	    -1.57928	    -0.23933	     0.76709
     1.95059	    -0.39323	    -0.78485	    -0.83267
     1.13749	    -0.21849	     0.62743	    -1.72382
     1.87578	     1.33530	    -1.69359	    -1.46739
     1.20186	     0.48276	    -0.84171	    -1.69457
     5.53284	     1.61605	    -1.31852	     0.75896
     5.31316	    -1.15989	     0.42666	     0.82309
     5.86371	     0.92129	    -0.01823	     1.07794
     2.00905	     1.25911	     1.32377	    -1.27270
     2.89005	    -1.42328	     0.13610	    -0.73921
     2.79921	    -0.64370	    -1.64085	    -0.17485
     2.77141	     1.53989	     1.66720	    -0.77896
     2.30744	     0.32393	     1.24225	    -0.47028
     3.12680	    -0.16964	     0.56899	     0.03394
     7.48133	    -0.80871	     0.00922	     1.59563
     5.23495	    -0.28446	    -0.22515	     0.97286
     2.32934	     0.48300	    -0.30259	    -0.59447
     2.09909	     1.71321	     1.02180	    -1.91160
     3.11780	    -0.59619	     1.71447	     0.04220
     6.18400	    -0.91486	    -0.01749	     1.18820
     8.86177	     1.33932	    -1.65014	     1.88523
     2.02053	    -0.98452	    -1.86602	    -0.93627
     1.59218	     1.40367	     1.58356	    -1.99400
     4.48621	     0.34370	    -0.78860	     0.70457
     4.49121	     1.23775	     0.70998	     0.45148
     3.60783	    -0.19622	     0.50529	     0.29187
     1.70625	     0.51551	     0.56481	    -1.14532
     2.99390	    -1.54065	    -0.04839	    -0.78055
     5.06497	    -0.09903	     0.56793	     0.93877
     4.63305	    -1.33050	     1.18733	     0.50435
     2.04180	    -1.23487	    -0.37188	    -1.35818
     2.26539	    -1.27953	    -1.25235	    -1.03179
     1.32444	    -0.93064	     0.44303	    -1.96929
     2.63587	     0.46532	    -1.38368	    -0.25340
     1.29742	     0.70107	     0.12263	    -1.85475
     6.05447	     0.17740	    -0.34320	     1.26541
     2.68917	    -0.54266	    -0.38467	    -0.33245
     3.21043	    -0.40744	    -0.70006	     0.06184
     2.28268	     1.06379	    -0.62739	    -0.90318
     1.72589	     0.04104	     0.49241	    -1.02815
     1.80556	     1.33853	     0.30159	    -1.82377
     1.62112	     0.90187	     0.57045	    -1.49310
     9.71953	    -1.88503	    -1.42572	     1.91598
     6.09126	     1.60112	     0.66502	     0.94982
     3.27747	     1.07238	     1.53834	    -0.06425
     6.01947	     1.26958	     0.71679	     1.06265
     2.08133	    -0.56042	     1.05574	    -0.74011
     7.65688	     1.22643	     0.43361	     1.56931
     1.50562	     0.88470	    -0.66551	    -1.60998
     1.71369	    -0.08754	     0.80808	    -0.99862
     4.54407	     0.03299	    -0.03720	     0.70235
     6.45492	    -0.99042	    -1.62061	     1.32731
     4.69783	    -1.78543	     0.65594	     0.22106
     2.02452	    -1.49687	    -0.47901	    -1.72615
     5.71316	     1.48580	    -0.56694	     0.85416
     8.00125	    -1.38117	    -1.08507	     1.64300
     3.85544	     1.94016	    -0.19531	    -0.50536
     7.21760	     1.14888	    -0.71646	     1.47821
     4.79189	    -1.92118	    -1.67926	     0.23738
     8.67710	    -1.08061	    -1.35924	     1.89122
     2.36465	    -0.20401	    -1.24489	    -0.40873
     2.32766	     1.29619	    -0.95216	    -1.02645
     5.90884	     0.60068	    -1.46520	     1.22603
     2.87826	     0.92684	     1.36230	    -0.26332
     3.60760	    -1.70594	    -1.99044	    -0.26526
     1.32933	    -0.37646	    -1.99587	    -1.29954
     2.26908	     1.70063	     1.05293	    -1.63435
     5.49587	    -1.34499	     0.57930	     0.83146
     3.65976	     1.46141	     1.53619	    -0.06918
     7.60319	     1.98502	    -0.45111	     1.27112
     2.09192	    -0.41104	     1.67366	    -0.61572
     5.09833	    -0.57912	     1.26052	     0.93831
     1.94288	    -0.29347	     0.35120	    -0.87132
     2.82835	    -0.53276	     1.81919	    -0.10860
     2.52354	     1.89760	    -0.43063	    -1.79263
     3.95826	     0.16909	     1.71605	     0.54224
     1.77064	     1.12729	     0.30814	    -1.58263
     8.31595	     1.62194	    -1.89395	     1.67755
     1.22149	     0.51340	     0.70259	    -1.71092
     5.30596	    -0.62160	     1.37976	     1.01285
     1.78220	    -1.42734	     0.65677	    -1.92995
     3.39396	    -1.06300	    -0.54083	    -0.07017
     7.58368	     1.19650	    -0.83203	     1.57247
     4.14651	     1.11275	     1.31446	     0.37997
     1.63664	    -1.22909	    -1.06611	    -1.75167
     2.96544	    -0.39186	     0.79558	    -0.07423
     2.43816	     0.79641	     0.52267	    -0.60890
     2.86483	     0.77928	     1.25215	    -0.21491
     1.24415	     0.83666	    -1.25121	    -1.82075
     8.57932	    -1.32610	     0.82468	     1.79537
     2.85008	     1.87825	     0.16741	    -1.37540
     4.48730	    -0.84406	     1.98199	     0.67101
     7.12348	     0.46940	    -1.97437	     1.61747
     6.09711	    -1.42351	    -0.89780	     1.04092
     6.50900	    -0.42841	    -1.15911	     1.42054
     7.77747	     0.25109	    -1.10162	     1.77241
     7.03725	     1.15586	     0.26544	     1.40505
     3.98777	     1.21082	    -1.47445	     0.26378
     7.84885	     0.45449	    -1.71008	     1.79527
     9.49773	     1.55769	     1.52168	     1.96951
     5.77400	    -1.31120	     0.39012	     0.94145
     1.42062	     0.52438	    -1.41687	    -1.33929
     3.30438	    -1.71476	     1.17793	    -0.57380
     4.27940	    -1.73558	    -1.19582	     0.06767
     3.13148	    -1.68524	     1.73091	    -0.62386
     2.63612	     1.73035	     1.66993	    -1.14772
     3.07343	     0.39413	     0.29412	    -0.05213
     2.35001	    -0.01354	    -0.96636	    -0.43481
     3.78517	     0.82313	     1.72403	     0.33640
     3.79792	    -1.80348	    -0.21782	    -0.39429
     3.20627	    -0.45199	    -0.87396	     0.06455
     2.18311	    -0.42182	    -1.85302	    -0.52805
     5.68022	    -1.11083	     0.87568	     1.00273
     4.37708	    -1.92750	     1.90329	     0.01485
     4.92397	    -0.90009	    -1.14219	     0.79171
     6.69676	    -1.40955	    -0.73330	     1.24123
     3.56276	     1.98345	    -1.44078	    -0.65552
     8.69787	     1.71771	    -0.60622	     1.69964
     5.70786	     0.23640	    -0.14322	     1.13880
     2.04860	    -1.06506	    -0.72761	    -1.12258
     1.74932	     1.16017	     0.20682	    -1.67193
     4.23858	    -0.00739	    -0.30246	     0.58758
     7.36979	     1.13499	    -1.28921	     1.54613
     3.71894	    -0.68208	    -0.78007	     0.28197
     3.05874	    -1.96308	     1.45809	    -1.08958
     4.92780	     0.47573	    -0.32293	     0.83975
     2.62943	    -1.15566	    -1.12111	    -0.61206
     4.97986	     0.00621	     0.42081	     0.90011
     1.66437	    -0.72173	    -0.17165	    -1.36998
     5.00135	     1.66907	    -1.10994	     0.48391
     3.78067	     1.69948	    -1.98231	    -0.14546
     2.67249	     0.48748	     0.99418	    -0.26916
     7.54847	    -1.10413	     1.45884	     1.60811
     1.94354	     0.25410	    -1.88007	    -0.68295
     1.85749	     1.08477	     0.04609	    -1.47420
     4.65877	    -0.41223	     0.70396	     0.76275
     1.57739	    -0.32260	    -0.48848	    -1.22737
     5.04226	     1.46122	     1.47276	     0.64001
     5.07649	     0.35700	     1.01075	     0.94850
     2.96479	     0.60841	    -1.10631	    -0.10193
     2.35334	    -1.94312	     1.77085	    -1.88283
     2.12771	    -0.38511	     1.35309	    -0.61334
     6.84268	    -0.25884	    -1.18515	     1.53015
     1.65590	     1.04500	    -0.66852	    -1.57245
     8.98049	     1.73900	    -1.98487	     1.80771
     1.30551	     0.91710	    -1.36883	    -1.78994
     5.63248	     1.01130	     1.87265	     1.06173
     5.65391	    -0.54902	     0.77764	     1.11858
     3.90392	    -1.61023	    -1.28009	    -0.05055
     1.91172	     1.53156	    -0.68587	    -1.91183
     2.14389	     0.76913	     0.75227	    -0.81826
     9.03948	     1.00815	     1.08747	     1.97908
     3.29758	    -1.29390	     1.65583	    -0.17365
     1.94199	    -0.96873	    -1.96651	    -0.98842
     3.28428	    -1.86726	    -0.13066	    -0.90576
     7.86091	     0.36677	    -0.33831	     1.75974
     2.62738	    -1.82324	    -0.05639	    -1.57430
     2.15207	     0.27176	    -0.33839	    -0.68415
     1.62899	    -0.35205	    -0.70616	    -1.14667
     1.87596	     1.31768	     0.05705	    -1.74302
     2.15865	    -1.15266	    -1.87154	    -0.93948
     3.18590	     1.75267	    -0.63038	    -0.77928
     4.51349	     1.23490	     1.73281	     0.52636
     3.67872	     1.85895	    -0.43045	    -0.52078
     9.20506	     1.40148	    -0.16339	     1.90201
     1.84313	    -0.46987	    -1.56091	    -0.86095
     6.94224	    -0.01783	     0.75127	     1.54881
     2.61035	    -1.78044	     1.60292	    -1.26112
     2.52012	    -1.12891	    -0.42367	    -0.76536
     4.08886	    -1.25763	    -1.85972	     0.31760
     8.08700	     1.60116	    -0.70605	     1.58280
     3.67881	    -1.59737	    -0.36542	    -0.26723
     2.08839	     0.28800	     0.24597	    -0.75353
     4.97943	     1.81115	    -1.01082	     0.37248
     3.02008	    -1.64689	     0.57031	    -0.80777
     4.54270	     0.81062	    -1.40806	     0.67313
     2.84750	     1.58945	    -1.08844	    -0.83291
     6.06191	    -0.61857	     1.69603	     1.28158
     7.81859	     1.26122	    -1.63468	     1.64670
     3.24981	    -1.48485	     0.45127	    -0.46795
     8.49437	    -1.91002	     0.41644	     1.56570
     4.19387	     1.06189	    -0.88234	     0.39651
     3.40096	    -0.57952	    -1.16145	     0.16687
     2.73151	    -1.26621	     1.87170	    -0.53835
     5.59934	     1.83235	    -0.61462	     0.62184
     2.99184	     0.02867	     1.52635	     0.03662
     2.87551	     0.21767	    -1.12600	    -0.07626
     1.24409	     0.07640	     0.67691	    -1.54754
     1.12413	     0.12966	     0.18580	    -1.81863
     4.16308	    -1.44511	    -1.49251	     0.22751
     2.43961	     1.27393	    -0.95675	    -0.89570
     3.83005	    -0.87651	     0.99703	     0.29274
     1.25923	     0.61161	     1.40845	    -1.59005
     4.00620	    -1.47148	     1.79870	     0.14658
     5.01476	     1.92258	    -1.75563	     0.35615
     5.48046	    -1.10087	    -0.11693	     0.89092
     2.08987	     1.08695	     0.43016	    -1.14317
     2.99454	    -1.97906	    -1.61712	    -1.16185
     1.85717	    -0.96543	    -1.92088	    -1.07656
     5.51582	     0.80089	    -0.79338	     1.02390
     4.53408	    -0.46500	    -1.37886	     0.74118
     1.57597	    -0.03117	     0.14758	    -1.23948
     4.88460	     1.00405	    -1.96906	     0.78680
     7.92368	    -1.45072	    -0.34283	     1.57368
     1.21313	     0.53848	     0.75926	    -1.72636
     4.41064	     0.03187	     1.42338	     0.72769
     6.23948	    -1.29339	    -0.49383	     1.11963
     2.21788	     1.71925	    -1.35044	    -1.68538
     2.85952	    -0.52971	    -0.78610	    -0.17447
     3.85996	     1.68864	     0.71359	    -0.19200
     1.64495	     1.24274	     1.80116	    -1.62672
     1.88181	     1.41624	    -1.04590	    -1.68583
     2.00315	    -1.25332	    -1.53819	    -1.24186
     4.68735	    -0.36659	    -0.07209	     0.74234
     4.07272	     1.27885	    -1.94249	     0.30368
     5.36175	    -0.34079	    -0.13811	     1.00921
     4.64436	    -0.54067	     0.49752	     0.72480
     4.82385	     1.53606	    -0.56751	     0.44443
     2.07455	    -0.20151	     0.26824	    -0.74811
     3.55408	     1.03324	    -0.30228	     0.02078
     2.19654	     0.69884	     0.70078	    -0.74201
     1.32290	    -0.77203	     0.22886	    -1.85446
     2.18698	     1.07627	    -0.60286	    -1.00904
     2.84977	    -1.82587	    -0.50680	    -1.23041
     3.89436	    -0.11789	     0.72349	     0.45417
     2.11562	     1.37602	     1.57429	    -1.25365
     5.06642	     1.68684	    -0.32606	     0.45181
     8.54076	    -0.35241	    -1.36754	     1.95470
     1.22867	     0.39615	     1.95872	    -1.43124
     3.14400	     0.70747	    -0.64390	    -0.06174
     2.42876	    -1.63839	    -0.87222	    -1.35958
     9.72342	     1.78538	    -1.71687	     1.95814
     7.67366	     1.87079	     0.15425	     1.33375
     2.78858	     1.84810	    -0.46773	    -1.34323
     3.14453	     0.50560	     1.42141	     0.05905
     3.72852	    -0.95896	     1.42486	     0.23769
     5.40136	     1.39279	    -1.26692	     0.81049
     6.64198	     0.83613	     1.95109	     1.42936
     2.92086	    -1.81308	     1.04872	    -1.05630
     4.68180	     0.42765	    -0.71198	     0.77050
     1.77678	    -1.02618	    -0.61644	    -1.40986
     3.35142	     0.37439	    -1.13793	     0.18045
     3.22866	     1.41143	     0.95799	    -0.36938
     7.27780	     0.60007	    -0.98487	     1.60994
     2.77638	     1.58497	     1.48150	    -0.84576
     4.43991	     1.88332	     1.43092	     0.05585
     6.32487	    -0.50491	    -1.33646	     1.36415
     2.79753	    -0.85571	     0.35737	    -0.38166
     1.46048	     1.06997	    -1.09320	    -1.79201
     1.64531	     0.41722	     0.57075	    -1.17075
     2.50948	    -1.65362	     1.90801	    -1.14151
     4.45159	    -1.36378	    -1.78125	     0.43785
     9.20073	    -1.74999	    -0.18285	     1.79864
     2.04273	     1.50632	     1.40238	    -1.54676
     6.02591	    -1.52852	    -0.06198	     0.92591
     1.89660	     1.03260	     0.86049	    -1.23777
     6.24243	    -1.46763	    -0.05875	     1.03157
     1.18877	    -0.01295	    -0.34415	    -1.68261
     2.06934	     1.51448	     1.45562	    -1.51625
     2.03015	    -1.04363	    -1.42200	    -1.02815
     4.05561	     1.33542	     0.95404	     0.19650
     5.94308	     1.88318	     1.32602	     0.77583
     2.45402	    -1.85459	    -0.69209	    -1.74702
     1.97011	    -0.56087	    -1.33697	    -0.80556
     6.16078	    -1.35738	    -1.50354	     1.11636
     4.23303	    -0.59978	    -0.10556	     0.50684
     2.51989	    -0.89174	    -1.02241	    -0.53942
     2.29082	    -1.31691	    -0.53649	    -1.14578
     2.64453	    -1.00211	     1.40229	    -0.46866
     2.42138	    -1.90447	    -1.56979	    -1.73296
     2.80166	     0.24178	     0.93671	    -0.14171
     1.55774	    -0.59495	     1.35351	    -1.22829
     2.35306	    -1.74518	     0.69448	    -1.66945
     4.22267	     0.28681	     0.88220	     0.60255
     1.92167	     1.28535	    -0.07385	    -1.62962
     2.92334	    -0.67506	     1.42586	    -0.12310
     2.46379	    -0.60757	    -0.08650	    -0.55608
     4.24907	     1.76133	     1.87521	     0.07970
     1.55957	    -0.71740	     1.22354	    -1.31727
     2.54312	     0.36138	    -0.28005	    -0.40188
     6.01362	     0.70966	    -0.65973	     1.20665
     2.35606	    -0.15158	     1.32248	    -0.40219
     2.78602	    -1.60495	    -1.03823	    -0.91418
     9.06790	     1.09676	     1.79713	     1.98930
     5.48731	     0.71141	    -0.32396	     1.00888
     6.23547	    -0.08222	    -0.83279	     1.34640
     1.95708	    -1.06144	    -1.43907	    -1.11577
     1.43244	     0.07437	    -0.52364	    -1.34212
     3.57045	     0.99843	    -0.25807	     0.04303
     8.60224	     0.36601	    -1.43464	     1.96957
     5.11499	     1.45483	    -1.66403	     0.68488
     2.24483	    -1.50998	     0.54243	    -1.44388
     3.90103	     1.47360	    -0.23965	    -0.03876
     4.45105	     1.15404	    -1.17756	     0.49976
     5.49472	    -1.36941	    -1.65737	     0.87683
     7.51303	    -0.15923	    -0.76063	     1.69811
     1.29161	    -0.82285	    -1.21893	    -1.74449
     2.93587	     1.95769	     0.39669	    -1.37629
     7.38749	     0.87697	     1.52418	     1.61491
     5.37031	     1.09311	     0.36151	     0.86514
     1.45902	    -0.93674	    -0.18574	    -1.82701
     8.41026	     0.99413	     1.28117	     1.84277
     2.33901	    -1.61855	     1.22141	    -1.38025
     4.07920	    -1.06681	    -1.24526	     0.36172
    10.15177	    -1.96942	     1.23308	     1.97889
     2.55697	    -1.41346	     1.07720	    -0.90961
     3.18887	    -0.55492	    -1.89152	     0.10674
     8.27594	    -0.33836	     1.04031	     1.88505
     6.29923	     0.51917	    -1.99169	     1.37963
     2.82998	    -1.47035	    -1.92818	    -0.63092
     7.01976	     1.91724	    -1.38310	     1.15640
     5.20185	    -1.70465	     1.37394	     0.57015
     3.20551	     0.98631	     1.33747	    -0.08146
     5.68921	     1.31843	     1.63153	     0.96936
     1.73962	    -0.45934	    -0.08952	    -1.16133
     2.93494	     1.43879	     0.05248	    -0.72671
     2.72871	     1.57375	    -1.76895	    -0.84322
     8.08393	     0.30267	    -0.77498	     1.83334
     2.77830	    -1.98099	    -0.52662	    -1.59647
     1.83132	     1.48743	    -1.21926	    -1.84376
     7.65657	    -1.72117	     1.61818	     1.45192
     4.41821	     0.82981	    -1.61272	     0.62524
     8.32904	     0.61970	     0.37409	     1.85062
     7.92218	    -1.27440	    -0.58899	     1.63379
     3.26841	     1.94205	    -1.46561	    -0.85333
